"Antimicrobial","Animal","Species","AMCSpeciesAnimal","PlantEffect","NMD","Susceptible","Resistant","2.5%","25%","50%","75%","97.5%","LI","LC","M","UC","UI","Plant"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME058","ME058",14,10,5,8,10,12,16,0.208333333333333,0.333333333333333,0.416666666666667,0.5,0.666666666666667,"Calves ME058"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME066","ME066",4,5,1,3,4,5,8,0.111111111111111,0.333333333333333,0.444444444444444,0.555555555555556,0.888888888888889,"Calves ME066"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME075","ME075",12,8,3,6,8,10,14,0.15,0.3,0.4,0.5,0.7,"Calves ME075"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME078","ME078",2,1,0,1,1,2,3,0,0.333333333333333,0.333333333333333,0.666666666666667,1,"Calves ME078"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME080","ME080",10,6,2,5,6,8,11,0.125,0.3125,0.375,0.5,0.6875,"Calves ME080"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME086","ME086",6,6,2,4,6,7,9,0.166666666666667,0.333333333333333,0.5,0.583333333333333,0.75,"Calves ME086"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME100","ME100",7,13,5,9,11,12,16,0.25,0.45,0.55,0.6,0.8,"Calves ME100"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME102","ME102",13,14,7,11,13,15,19,0.259259259259259,0.407407407407407,0.481481481481481,0.555555555555556,0.703703703703704,"Calves ME102"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME104","ME104",7,4,1,3,4,6,8,0.0909090909090909,0.272727272727273,0.363636363636364,0.545454545454545,0.727272727272727,"Calves ME104"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME112","ME112",4,3,0,2,3,4,6,0,0.285714285714286,0.428571428571429,0.571428571428571,0.857142857142857,"Calves ME112"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME132","ME132",0,1,0,0,0,1,1,0,0,0,1,1,"Calves ME132"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME137","ME137",1,0,0,0,0,1,1,0,0,0,1,1,"Calves ME137"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.ME500","ME500",4,4,1,2,4,5,7,0.125,0.25,0.5,0.625,0.875,"Calves ME500"
"SM","Calves","E.coli","SM.Calves.E.coli","SM.E.coli.SPM51","SPM51",7,2,0,2,3,4,7,0,0.222222222222222,0.333333333333333,0.444444444444444,0.777777777777778,"Calves SPM51"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME016","ME016",12,3,1,2,4,5,8,0.0666666666666667,0.133333333333333,0.266666666666667,0.333333333333333,0.533333333333333,"Calves ME016"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME018","ME018",4,6,1,2,4,5,7,0.1,0.2,0.4,0.5,0.7,"Calves ME018"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME021","ME021",5,3,0,1,2,3,5,0,0.125,0.25,0.375,0.625,"Calves ME021"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME023","ME023",14,1,0,2,3,4,7,0,0.133333333333333,0.2,0.266666666666667,0.466666666666667,"Calves ME023"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME034","ME034",1,1,0,0,0,1,2,0,0,0,0.5,1,"Calves ME034"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME039","ME039",8,3,0,2,3,4,7,0,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,"Calves ME039"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME040","ME040",7,2,0,1,2,3,5,0,0.111111111111111,0.222222222222222,0.333333333333333,0.555555555555556,"Calves ME040"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME043","ME043",13,3,1,3,4,5,8,0.0625,0.1875,0.25,0.3125,0.5,"Calves ME043"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME047","ME047",12,0,0,1,2,3,6,0,0.0833333333333333,0.166666666666667,0.25,0.5,"Calves ME047"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME056","ME056",10,4,1,3,4,5,8,0.0714285714285714,0.214285714285714,0.285714285714286,0.357142857142857,0.571428571428571,"Calves ME056"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME058","ME058",17,8,2,5,7,9,13,0.08,0.2,0.28,0.36,0.52,"Calves ME058"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME066","ME066",2,4,0,1,2,3,5,0,0.166666666666667,0.333333333333333,0.5,0.833333333333333,"Calves ME066"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME075","ME075",11,3,0,2,4,5,8,0,0.142857142857143,0.285714285714286,0.357142857142857,0.571428571428571,"Calves ME075"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME078","ME078",1,0,0,0,0,1,1,0,0,0,1,1,"Calves ME078"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME080","ME080",7,4,0,2,3,4,7,0,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,"Calves ME080"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME086","ME086",19,6,2,5,6,8,12,0.08,0.2,0.24,0.32,0.48,"Calves ME086"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME100","ME100",11,5,1,3,5,6,9,0.0625,0.1875,0.3125,0.375,0.5625,"Calves ME100"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME102","ME102",14,4,1,3,4,6,9,0.0555555555555556,0.166666666666667,0.222222222222222,0.333333333333333,0.5,"Calves ME102"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME104","ME104",11,5,1,3,5,6,9,0.0625,0.1875,0.3125,0.375,0.5625,"Calves ME104"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME112","ME112",6,1,0,1,2,3,5,0,0.142857142857143,0.285714285714286,0.428571428571429,0.714285714285714,"Calves ME112"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME132","ME132",2,1,0,0,1,1,3,0,0,0.333333333333333,0.333333333333333,1,"Calves ME132"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME137","ME137",1,1,0,0,0,1,2,0,0,0,0.5,1,"Calves ME137"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.ME500","ME500",5,5,0,2,3,4,7,0,0.2,0.3,0.4,0.7,"Calves ME500"
"SM","Calves","Enterococci","SM.Calves.Enterococci","SM.Enterococci.SPM51","SPM51",7,4,0,2,3,4,7,0,0.181818181818182,0.272727272727273,0.363636363636364,0.636363636363636,"Calves SPM51"
"SM","Pigs","Campylobacter","SM.Pigs.Campylobacter","SM.Campylobacter.AB018","AB018",5,0,0,0,0,1,3,0,0,0,0.2,0.6,"Pigs AB018"
"SM","Pigs","Campylobacter","SM.Pigs.Campylobacter","SM.Campylobacter.AB032","AB032",1,0,0,0,0,0,1,0,0,0,0,1,"Pigs AB032"
"SM","Pigs","Campylobacter","SM.Pigs.Campylobacter","SM.Campylobacter.AB078","AB078",1,2,0,0,0,1,2,0,0,0,0.333333333333333,0.666666666666667,"Pigs AB078"
"SM","Pigs","Campylobacter","SM.Pigs.Campylobacter","SM.Campylobacter.ME103","ME103",1,0,0,0,0,0,1,0,0,0,0,1,"Pigs ME103"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.AB015","AB015",41,17,9,14,17,20,27,0.155172413793103,0.241379310344828,0.293103448275862,0.344827586206897,0.46551724137931,"Pigs AB015"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.AB018","AB018",17,18,8,12,15,18,23,0.228571428571429,0.342857142857143,0.428571428571429,0.514285714285714,0.657142857142857,"Pigs AB018"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.AB032","AB032",40,6,3,7,9,12,17,0.0652173913043478,0.152173913043478,0.195652173913043,0.260869565217391,0.369565217391304,"Pigs AB032"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.AB078","AB078",17,5,2,4,6,8,11,0.0909090909090909,0.181818181818182,0.272727272727273,0.363636363636364,0.5,"Pigs AB078"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.AB081","AB081",5,5,1,2,4,5,7,0.1,0.2,0.4,0.5,0.7,"Pigs AB081"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.ME069","ME069",25,8,4,7,9,11,16,0.121212121212121,0.212121212121212,0.272727272727273,0.333333333333333,0.484848484848485,"Pigs ME069"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.ME077","ME077",3,0,0,0,1,1,3,0,0,0.333333333333333,0.333333333333333,1,"Pigs ME077"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.ME103","ME103",33,25,14,19,23,26,33,0.241379310344828,0.327586206896552,0.396551724137931,0.448275862068966,0.568965517241379,"Pigs ME103"
"SM","Pigs","E.coli","SM.Pigs.E.coli","SM.E.coli.ME131","ME131",24,14,6,11,13,16,21,0.157894736842105,0.289473684210526,0.342105263157895,0.421052631578947,0.552631578947368,"Pigs ME131"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.AB015","AB015",24,7,2,4,6,8,13,0.0645161290322581,0.129032258064516,0.193548387096774,0.258064516129032,0.419354838709677,"Pigs AB015"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.AB018","AB018",42,16,6,11,14,17,23,0.103448275862069,0.189655172413793,0.241379310344828,0.293103448275862,0.396551724137931,"Pigs AB018"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.AB032","AB032",22,3,1,3,4,6,9,0.04,0.12,0.16,0.24,0.36,"Pigs AB032"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.AB078","AB078",39,5,2,5,7,9,14,0.0454545454545455,0.113636363636364,0.159090909090909,0.204545454545455,0.318181818181818,"Pigs AB078"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.AB081","AB081",6,1,0,0,1,2,4,0,0,0.142857142857143,0.285714285714286,0.571428571428571,"Pigs AB081"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.ME069","ME069",16,4,0,2,4,5,9,0,0.1,0.2,0.25,0.45,"Pigs ME069"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.ME077","ME077",1,2,0,0,1,1,2,0,0,0.333333333333333,0.333333333333333,0.666666666666667,"Pigs ME077"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.ME103","ME103",46,10,4,8,10,13,18,0.0714285714285714,0.142857142857143,0.178571428571429,0.232142857142857,0.321428571428571,"Pigs ME103"
"SM","Pigs","Enterococci","SM.Pigs.Enterococci","SM.Enterococci.ME131","ME131",32,9,3,6,8,11,16,0.0731707317073171,0.146341463414634,0.195121951219512,0.268292682926829,0.390243902439024,"Pigs ME131"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD002","NMD002",13,0,0,0,0,0,1,0,0,0,0,0.0769230769230769,"Poultry NMD002"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD008","NMD008",74,0,0,0,0,1,3,0,0,0,0.0135135135135135,0.0405405405405405,"Poultry NMD008"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD012","NMD012",55,1,0,0,0,1,3,0,0,0,0.0178571428571429,0.0535714285714286,"Poultry NMD012"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD013","NMD013",56,0,0,0,0,1,3,0,0,0,0.0178571428571429,0.0535714285714286,"Poultry NMD013"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD014","NMD014",12,0,0,0,0,0,1,0,0,0,0,0.0833333333333333,"Poultry NMD014"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD016","NMD016",43,1,0,0,0,1,3,0,0,0,0.0227272727272727,0.0681818181818182,"Poultry NMD016"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD019","NMD019",37,1,0,0,0,1,2,0,0,0,0.0263157894736842,0.0526315789473684,"Poultry NMD019"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD028","NMD028",2,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD028"
"SM","Poultry","Campylobacter","SM.Poultry.Campylobacter","SM.Campylobacter.NMD029","NMD029",2,0,0,0,0,0,0,0,0,0,0,0,"Poultry NMD029"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD002","NMD002",10,1,0,0,1,2,4,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,"Poultry NMD002"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD008","NMD008",83,5,2,5,7,9,14,0.0227272727272727,0.0568181818181818,0.0795454545454545,0.102272727272727,0.159090909090909,"Poultry NMD008"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD012","NMD012",47,3,0,3,4,6,10,0,0.06,0.08,0.12,0.2,"Poultry NMD012"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD013","NMD013",52,4,1,3,5,7,11,0.0178571428571429,0.0535714285714286,0.0892857142857143,0.125,0.196428571428571,"Poultry NMD013"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD014","NMD014",11,3,0,1,2,3,5,0,0.0714285714285714,0.142857142857143,0.214285714285714,0.357142857142857,"Poultry NMD014"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD016","NMD016",35,9,1,4,6,8,13,0.0227272727272727,0.0909090909090909,0.136363636363636,0.181818181818182,0.295454545454545,"Poultry NMD016"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD019","NMD019",36,5,1,3,4,6,10,0.024390243902439,0.0731707317073171,0.0975609756097561,0.146341463414634,0.24390243902439,"Poultry NMD019"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD028","NMD028",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD028"
"SM","Poultry","E.coli","SM.Poultry.E.coli","SM.E.coli.NMD029","NMD029",0,1,0,0,0,0,1,0,0,0,0,1,"Poultry NMD029"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD002","NMD002",9,0,0,0,0,0,2,0,0,0,0,0.222222222222222,"Poultry NMD002"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD008","NMD008",84,4,0,2,3,4,8,0,0.0227272727272727,0.0340909090909091,0.0454545454545455,0.0909090909090909,"Poultry NMD008"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD012","NMD012",49,4,0,1,2,3,6,0,0.0188679245283019,0.0377358490566038,0.0566037735849057,0.113207547169811,"Poultry NMD012"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD013","NMD013",55,0,0,0,1,2,5,0,0,0.0181818181818182,0.0363636363636364,0.0909090909090909,"Poultry NMD013"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD014","NMD014",11,0,0,0,0,1,2,0,0,0,0.0909090909090909,0.181818181818182,"Poultry NMD014"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD016","NMD016",44,0,0,0,1,2,4,0,0,0.0227272727272727,0.0454545454545455,0.0909090909090909,"Poultry NMD016"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD019","NMD019",33,2,0,0,1,2,4,0,0,0.0285714285714286,0.0571428571428571,0.114285714285714,"Poultry NMD019"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD025","NMD025",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD025"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD028","NMD028",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD028"
"SM","Poultry","Enterococci","SM.Poultry.Enterococci","SM.Enterococci.NMD029","NMD029",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD029"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME016","ME016",14,1,0,0,1,2,4,0,0,0.0666666666666667,0.133333333333333,0.266666666666667,"Calves ME016"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME018","ME018",10,3,0,0,1,2,4,0,0,0.0769230769230769,0.153846153846154,0.307692307692308,"Calves ME018"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME021","ME021",8,1,0,0,1,1,3,0,0,0.111111111111111,0.111111111111111,0.333333333333333,"Calves ME021"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME023","ME023",13,1,0,0,1,2,4,0,0,0.0714285714285714,0.142857142857143,0.285714285714286,"Calves ME023"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME034","ME034",2,0,0,0,0,0,1,0,0,0,0,0.5,"Calves ME034"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME039","ME039",18,0,0,0,1,2,4,0,0,0.0555555555555556,0.111111111111111,0.222222222222222,"Calves ME039"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME040","ME040",10,1,0,0,1,1,3,0,0,0.0909090909090909,0.0909090909090909,0.272727272727273,"Calves ME040"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME043","ME043",19,1,0,1,1,2,5,0,0.05,0.05,0.1,0.25,"Calves ME043"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME047","ME047",12,0,0,0,1,1,3,0,0,0.0833333333333333,0.0833333333333333,0.25,"Calves ME047"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME056","ME056",18,0,0,0,1,2,4,0,0,0.0555555555555556,0.111111111111111,0.222222222222222,"Calves ME056"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME058","ME058",19,5,0,2,3,4,7,0,0.0833333333333333,0.125,0.166666666666667,0.291666666666667,"Calves ME058"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME066","ME066",9,0,0,0,0,1,3,0,0,0,0.111111111111111,0.333333333333333,"Calves ME066"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME075","ME075",17,3,0,1,2,3,5,0,0.05,0.1,0.15,0.25,"Calves ME075"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME078","ME078",3,0,0,0,0,0,1,0,0,0,0,0.333333333333333,"Calves ME078"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME080","ME080",14,2,0,1,1,2,4,0,0.0625,0.0625,0.125,0.25,"Calves ME080"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME086","ME086",11,1,0,0,1,2,3,0,0,0.0833333333333333,0.166666666666667,0.25,"Calves ME086"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME100","ME100",18,2,0,1,2,3,5,0,0.05,0.1,0.15,0.25,"Calves ME100"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME102","ME102",27,0,0,1,2,3,5,0,0.037037037037037,0.0740740740740741,0.111111111111111,0.185185185185185,"Calves ME102"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME104","ME104",8,3,0,0,1,2,4,0,0,0.0909090909090909,0.181818181818182,0.363636363636364,"Calves ME104"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME112","ME112",7,0,0,0,0,1,2,0,0,0,0.142857142857143,0.285714285714286,"Calves ME112"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME132","ME132",1,0,0,0,0,0,1,0,0,0,0,1,"Calves ME132"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME137","ME137",1,0,0,0,0,0,1,0,0,0,0,1,"Calves ME137"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.ME500","ME500",7,1,0,0,1,1,3,0,0,0.125,0.125,0.375,"Calves ME500"
"SP","Calves","E.coli","SP.Calves.E.coli","SP.E.coli.SPM51","SPM51",8,1,0,0,1,1,3,0,0,0.111111111111111,0.111111111111111,0.333333333333333,"Calves SPM51"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.AB015","AB015",46,12,5,10,12,15,21,0.0862068965517241,0.172413793103448,0.206896551724138,0.258620689655172,0.362068965517241,"Pigs AB015"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.AB018","AB018",26,9,3,6,9,11,15,0.0857142857142857,0.171428571428571,0.257142857142857,0.314285714285714,0.428571428571429,"Pigs AB018"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.AB032","AB032",40,6,2,6,8,10,15,0.0434782608695652,0.130434782608696,0.173913043478261,0.217391304347826,0.326086956521739,"Pigs AB032"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.AB078","AB078",17,5,1,3,5,7,11,0.0454545454545455,0.136363636363636,0.227272727272727,0.318181818181818,0.5,"Pigs AB078"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.AB081","AB081",7,3,0,1,2,3,6,0,0.1,0.2,0.3,0.6,"Pigs AB081"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.ME069","ME069",27,6,2,5,7,9,13,0.0606060606060606,0.151515151515152,0.212121212121212,0.272727272727273,0.393939393939394,"Pigs ME069"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.ME077","ME077",2,1,0,0,1,1,2,0,0,0.333333333333333,0.333333333333333,0.666666666666667,"Pigs ME077"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.ME103","ME103",36,22,10,16,19,22,29,0.172413793103448,0.275862068965517,0.327586206896552,0.379310344827586,0.5,"Pigs ME103"
"SP","Pigs","E.coli","SP.Pigs.E.coli","SP.E.coli.ME131","ME131",28,10,4,7,9,12,16,0.105263157894737,0.184210526315789,0.236842105263158,0.315789473684211,0.421052631578947,"Pigs ME131"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD002","NMD002",11,0,0,0,0,1,3,0,0,0,0.0909090909090909,0.272727272727273,"Poultry NMD002"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD008","NMD008",85,3,0,2,4,6,10,0,0.0227272727272727,0.0454545454545455,0.0681818181818182,0.113636363636364,"Poultry NMD008"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD012","NMD012",49,1,0,1,2,3,6,0,0.02,0.04,0.06,0.12,"Poultry NMD012"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD013","NMD013",53,3,0,2,3,4,8,0,0.0357142857142857,0.0535714285714286,0.0714285714285714,0.142857142857143,"Poultry NMD013"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD014","NMD014",13,1,0,0,1,1,3,0,0,0.0714285714285714,0.0714285714285714,0.214285714285714,"Poultry NMD014"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD016","NMD016",35,9,1,3,4,6,11,0.0227272727272727,0.0681818181818182,0.0909090909090909,0.136363636363636,0.25,"Poultry NMD016"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD019","NMD019",40,1,0,1,2,3,6,0,0.024390243902439,0.0487804878048781,0.0731707317073171,0.146341463414634,"Poultry NMD019"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD028","NMD028",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD028"
"SP","Poultry","E.coli","SP.Poultry.E.coli","SP.E.coli.NMD029","NMD029",1,0,0,0,0,0,1,0,0,0,0,1,"Poultry NMD029"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME016","ME016",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME016"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME018","ME018",5,0,0,0,0,0,1,0,0,0,0,0.2,"Calves ME018"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME021","ME021",5,0,0,0,0,0,1,0,0,0,0,0.2,"Calves ME021"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME039","ME039",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME039"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME040","ME040",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME040"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME043","ME043",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME043"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME058","ME058",6,0,0,0,0,0,1,0,0,0,0,0.166666666666667,"Calves ME058"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME066","ME066",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME066"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME075","ME075",1,0,0,0,0,0,0,0,0,0,0,0,"Calves ME075"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME086","ME086",3,0,0,0,0,0,0,0,0,0,0,0,"Calves ME086"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME112","ME112",4,0,0,0,0,0,0,0,0,0,0,0,"Calves ME112"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME132","ME132",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME132"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME137","ME137",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME137"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.ME500","ME500",2,0,0,0,0,0,0,0,0,0,0,0,"Calves ME500"
"TE","Calves","Campylobacter","TE.Calves.Campylobacter","TE.Campylobacter.SPM51","SPM51",7,0,0,0,0,0,1,0,0,0,0,0.142857142857143,"Calves SPM51"
"TE","Calves","E.coli","TE.Calves.E.coli","TE.E.coli.ME016","ME016",10,5,2,4,6,7,10,0.133333333333333,0.266666666666667,0.4,0.466666666666667,0.666666666666667,"Calves ME016"
"TE","Calves","E.coli","TE.Calves.E.coli","TE.E.coli.ME018","ME018",7,6,2,4,5,7,10,0.153846153846154,0.307692307692308,0.384615384615385,0.538461538461538,0.769230769230769,"Calves ME018"
"TE","Calves","E.coli","TE.Calves.E.coli","TE.E.coli.ME021","ME021",6,3,1,2,3,5,7,0.111111111111111,0.222222222222222,0.333333333333333,0.555555555555556,0.777777777777778,"Calves ME021"
